1 1 0 1 0 00000000000000000000000000000000 00000000000000000000000000000000 UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU U
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101100101100 10101100001011110000001001111000 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101100101100 10101100001011110000001001111000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101100110000 00111100000011110000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101100110100 00110101111011110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101100110100 00110101111011110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101100110100 00110101111011110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000101100111000 00000001111011110111100000100100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000101100111000 00000001111011110111100000100100 1
1 0 0 0 1 00000000000000010000011111010000 00000000000000000000000000000000 00000000000000000000101100111100 10101100001011110000001001111100 1
1 0 0 0 0 00000000000000010000011111010000 00000000000000000000000000000000 00000000000000000000101100111100 10101100001011110000001001111100 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000101101000000 00000001110011100111000000100100 1
1 0 1 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101101000100 10101100001011100000001010000000 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101101000100 10101100001011100000001010000000 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101101000100 10101100001011100000001010000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101101001000 00111100000011100000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101101001100 00110101110011100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101101001100 00110101110011100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101101001100 00110101110011100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000101101010000 00000001110011100111000000100100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000101101010000 00000001110011100111000000100100 1
1 0 0 0 1 00000000000000010000011111010000 00000000000000000000000000000000 00000000000000000000101101010100 10101100001011100000001010000100 1
1 0 0 0 0 00000000000000010000011111010000 00000000000000000000000000000000 00000000000000000000101101010100 10101100001011100000001010000100 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000101101011000 00000001101011010110100000100100 1
1 0 1 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101101011100 10101100001011010000001010001000 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101101011100 10101100001011010000001010001000 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101101011100 10101100001011010000001010001000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101101100000 00111100000011010000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101101100100 00110101101011010000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101101100100 00110101101011010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101101100100 00110101101011010000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000101101101000 00000001101011010110100000100100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000101101101000 00000001101011010110100000100100 1
1 0 0 0 1 00000000000000010000011111010000 00000000000000000000000000000000 00000000000000000000101101101100 10101100001011010000001010001100 1
1 0 0 0 0 00000000000000010000011111010000 00000000000000000000000000000000 00000000000000000000101101101100 10101100001011010000001010001100 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000101101110000 00000001100011000110000000100100 1
1 0 1 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101101110100 10101100001011000000001010010000 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101101110100 10101100001011000000001010010000 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101101110100 10101100001011000000001010010000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101101111000 00111100000011000000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101101111100 00110101100011000000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101101111100 00110101100011000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101101111100 00110101100011000000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000101110000000 00000001100011000110000000100100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000101110000000 00000001100011000110000000100100 1
1 0 0 0 1 00000000000000010000011111010000 00000000000000000000000000000000 00000000000000000000101110000100 10101100001011000000001010010100 1
1 0 0 0 0 00000000000000010000011111010000 00000000000000000000000000000000 00000000000000000000101110000100 10101100001011000000001010010100 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000101110001000 00000001011010110101100000100100 1
1 0 1 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101110001100 10101100001010110000001010011000 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101110001100 10101100001010110000001010011000 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101110001100 10101100001010110000001010011000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101110010000 00111100000010110000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101110010100 00110101011010110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101110010100 00110101011010110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101110010100 00110101011010110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000101110011000 00000001011010110101100000100100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000101110011000 00000001011010110101100000100100 1
1 0 0 0 1 00000000000000010000011111010000 00000000000000000000000000000000 00000000000000000000101110011100 10101100001010110000001010011100 1
1 0 0 0 0 00000000000000010000011111010000 00000000000000000000000000000000 00000000000000000000101110011100 10101100001010110000001010011100 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000101110100000 00000001010010100101000000100100 1
1 0 1 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101110100100 10101100001010100000001010100000 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101110100100 10101100001010100000001010100000 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101110100100 10101100001010100000001010100000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101110101000 00111100000010100000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101110101100 00110101010010100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101110101100 00110101010010100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101110101100 00110101010010100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000101110110000 00000001010010100101000000100100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000101110110000 00000001010010100101000000100100 1
1 0 0 0 1 00000000000000010000011111010000 00000000000000000000000000000000 00000000000000000000101110110100 10101100001010100000001010100100 1
1 0 0 0 0 00000000000000010000011111010000 00000000000000000000000000000000 00000000000000000000101110110100 10101100001010100000001010100100 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000101110111000 00000001001010010100100000100100 1
1 0 1 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101110111100 10101100001010010000001010101000 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101110111100 10101100001010010000001010101000 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000101110111100 10101100001010010000001010101000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101111000000 00111100000010010000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101111000100 00110101001010010000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101111000100 00110101001010010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000101111000100 00110101001010010000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000101111001000 00000001001010010100100000100100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000101111001000 00000001001010010100100000100100 1
1 0 0 0 1 00000000000000010000011111010000 00000000000000000000000000000000 00000000000000000000101111001100 10101100001010010000001010101100 1
1 0 0 0 0 00000000000000010000011111010000 00000000000000000000000000000000 00000000000000000000101111001100 10101100001010010000001010101100 1
